9.700994928335156253e-03,-1.959280939517800023e-04,2.035953024109823928e-02,9.700994928335218703e-03,-1.959280939517789180e-04,2.035953024109829479e-02,4.098813997166494971e-05,4.098813997166494971e-05,4.098813997166494971e-05,0.000000000000000000e+00,0.000000000000000000e+00
9.794015185913235860e-03,-1.978440871224808589e-04,2.055666879322831653e-02,9.794015185913300045e-03,-1.978440871224772810e-04,2.055666879322909368e-02,4.176943549394351862e-05,4.176943549383249632e-05,4.176943549383249632e-05,-1.110223024625156540e-16,-1.110223024625156540e-16
1.007481245488291502e-02,-2.035932743662258789e-04,2.114543491904602446e-02,1.007481245488293410e-02,-2.035932743662160127e-04,2.114543491904613548e-02,4.416728307221617911e-05,4.416728307232720141e-05,4.416728307232720141e-05,1.110223024625156540e-16,1.110223024625156540e-16
1.054233131392133538e-02,-2.131615198368164025e-04,2.212337084396476250e-02,1.054233131392127119e-02,-2.131615198368310934e-04,2.212337084396509557e-02,4.830230222507836402e-05,4.830230222507836402e-05,4.830230222507836402e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.119486635268294311e-02,-2.265256242584423466e-04,2.348637968120709241e-02,1.119486635268315475e-02,-2.265256242584369256e-04,2.348637968120781405e-02,5.437229732474513355e-05,5.437229732474513355e-05,5.437229732474513355e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.203008176544497279e-02,-2.436535357641493333e-04,2.522877581806282077e-02,1.203008176544496932e-02,-2.436535357641458096e-04,2.522877581806265423e-02,6.264683920487179591e-05,6.264683920487179591e-05,6.264683920487179591e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.304503788812870491e-02,-2.645046512694352323e-04,2.734335404660684365e-02,1.304503788812871531e-02,-2.645046512694560490e-04,2.734335404660717672e-02,7.345994852947512754e-05,7.345994852947512754e-05,7.345994852947512754e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.423622407034663695e-02,-2.890302015929413579e-04,2.982147581543381776e-02,1.423622407034669246e-02,-2.890302015929522000e-04,2.982147581543420634e-02,8.720111268623043088e-05,8.720111268623043088e-05,8.720111268623043088e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.559959714387570973e-02,-3.171737118246231377e-04,3.265317061871084170e-02,1.559959714387573748e-02,-3.171737118246390754e-04,3.265317061871067517e-02,1.043049160840414658e-04,1.043049160840414658e-04,1.043049160840414658e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.713062464554842082e-02,-3.488715270423672693e-04,3.582725025141894615e-02,1.713062464554837919e-02,-3.488715270423485126e-04,3.582725025141900166e-02,1.252396007396239241e-04,1.252396007396239241e-04,1.252396007396239241e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.882433187881754275e-02,-3.840533924323478792e-04,3.933143345291834070e-02,1.882433187881745601e-02,-3.840533924323485298e-04,3.933143345291834070e-02,1.504948987058885024e-04,1.504948987057774801e-04,1.504948987057774801e-04,-1.110223024625156540e-16,-1.110223024625156540e-16
