7.771714191586086284e-02,-1.688548955215627735e-03,1.557255223921911180e-01,7.771714191586071019e-02,-1.688548955215629470e-03,1.557255223921906184e-01,2.045887765428355820e-03,2.045887765428466842e-03,2.045887765428466842e-03,1.110223024625156540e-16,1.110223024625156540e-16
7.824741446062982719e-02,-1.700762390640677552e-03,1.569240476419803965e-01,7.824741446063002148e-02,-1.700762390640674516e-03,1.569240476419803965e-01,2.073658304049486034e-03,2.073658304049486034e-03,2.073658304049486034e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.996324912069774360e-02,-1.740994135138739006e-03,1.603786846735979488e-01,7.996324912069768809e-02,-1.740994135138765244e-03,1.603786846735980598e-01,2.159555581234151589e-03,2.159555581234151589e-03,2.159555581234151589e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.281955066869645110e-02,-1.808394700725761113e-03,1.659928188549793515e-01,8.281955066869650661e-02,-1.808394700725763499e-03,1.659928188549796846e-01,2.303747163189040492e-03,2.303747163189040492e-03,2.303747163189040492e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.674683499740057369e-02,-1.901714349980883345e-03,1.736134202096124846e-01,8.674683499740068471e-02,-1.901714349980871636e-03,1.736134202096123180e-01,2.506105661889801439e-03,2.506105661889801439e-03,2.506105661889801439e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.165639463006014509e-02,-2.019374293646417941e-03,1.830432940931760455e-01,9.165639463006008958e-02,-2.019374293646411869e-03,1.830432940931757679e-01,2.765694963111631210e-03,2.765694963111631210e-03,2.765694963111631210e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.744630151029634590e-02,-2.159554140130967321e-03,1.940555502529654475e-01,9.744630151029640142e-02,-2.159554140130963418e-03,1.940555502529656140e-01,3.080255661807473899e-03,3.080255661807473899e-03,3.080255661807473899e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.040074710034155914e-01,-2.320284424934923768e-03,2.064083439239855489e-01,1.040074710034155081e-01,-2.320284424934907289e-03,2.064083439239857154e-01,3.445824877064573855e-03,3.445824877064573855e-03,3.445824877064573855e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.112291426767143959e-01,-2.499534275619890930e-03,2.198582442835429474e-01,1.112291426767143820e-01,-2.499534275619883124e-03,2.198582442835429474e-01,3.856584521888528627e-03,3.856584521888528627e-03,3.856584521888528627e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.190033539125584516e-01,-2.695287007299230868e-03,2.341711248861233496e-01,1.190033539125583684e-01,-2.695287007299203112e-03,2.341711248861237937e-01,4.304971648497524228e-03,4.304971648497413206e-03,4.304971648497413206e-03,-1.110223024625156540e-16,-1.110223024625156540e-16
1.272282213727446987e-01,-2.905599726483301497e-03,2.491300706834665979e-01,1.272282213727447264e-01,-2.905599726483280680e-03,2.491300706834663758e-01,4.782024259056605331e-03,4.782024259056605331e-03,4.782024259056605331e-03,0.000000000000000000e+00,0.000000000000000000e+00
