-2.013411850344328804e-04,-2.006642021803064363e-02,3.020626152718253188e-04,-2.013411850343635456e-04,-2.006642021803038689e-02,3.020626152718808299e-04,1.006356954356135702e-04,5.063218067036245884e-09,1.006306322175465340e-04
-2.005399115145088500e-04,-2.002629410068265670e-02,3.008567879307089132e-04,-2.005399115146890173e-04,-2.002629410068244853e-02,3.008567879307089132e-04,1.002350175829391787e-04,5.022662286080503691e-09,1.002299949206530982e-04
-2.000599133349628797e-04,-2.000215498325973867e-02,3.001331802586770792e-04,-2.000599133348190061e-04,-2.000215498325996766e-02,3.001331802582329900e-04,9.999499430501934683e-05,4.998320202176387284e-09,9.998999598481717044e-05
-1.999000419868354294e-04,-1.999400219914013871e-02,2.998900429830031467e-04,-1.999000419869532280e-04,-1.999400219914043361e-02,2.998900429827811021e-04,9.991505070661155230e-05,4.990012625327722162e-09,9.991006069398622458e-05
-2.000599146127428720e-04,-2.000183501550017659e-02,3.001267777026361827e-04,-2.000599146127044099e-04,-2.000183501549998577e-02,3.001267777025251604e-04,9.999499515900289737e-05,4.997679825535783493e-09,9.998999747917736158e-05
-2.005399140918608103e-04,-2.002565263039723237e-02,3.008439367083726168e-04,-2.005399140919228538e-04,-2.002565263039726012e-02,3.008439367084836391e-04,1.002350193011203316e-04,5.021375093505753284e-09,1.002299979260268259e-04
-2.013411889363125678e-04,-2.006545416957869477e-02,3.020432227938407710e-04,-2.013411889362270784e-04,-2.006545416957898620e-02,3.020432227939517933e-04,1.006356980388645184e-04,5.061267627226584409e-09,1.006306367712372918e-04
-2.024656533695934346e-04,-2.012123868300959989e-02,3.037274890491936663e-04,-2.024656533698211713e-04,-2.012123868300956520e-02,3.037274890491936663e-04,1.011979895302328458e-04,5.117643420149420308e-09,1.011928718868126964e-04
-2.039159871908462283e-04,-2.019300514113096454e-02,3.059007386431444875e-04,-2.039159871907291074e-04,-2.019300514113091249e-02,3.059007386433665321e-04,1.019232351644472345e-04,5.190906149366014688e-09,1.019180442582978685e-04
-2.056956357582320175e-04,-2.028075243083689999e-02,3.085681245853233445e-04,-2.056956357582535118e-04,-2.028075243083660162e-02,3.085681245855453891e-04,1.028131595353087846e-04,5.281584947169903899e-09,1.028078779503616147e-04
-2.078088099026226688e-04,-2.038447935118290963e-02,3.117359494723970226e-04,-2.078088099026326977e-04,-2.038447935118292698e-02,3.117359494721194668e-04,1.038698703976770332e-04,5.390331514476542907e-09,1.038644800661625567e-04
-2.102604857835638566e-04,-2.050418460881403560e-02,3.154116652138716503e-04,-2.102604857837363532e-04,-2.050418460881381355e-02,3.154116652139271615e-04,1.050958586232830783e-04,5.517930556919736773e-09,1.050903406927261585e-04
-2.130564048305393858e-04,-2.063986681312072330e-02,3.196038727385774880e-04,-2.130564048305347779e-04,-2.063986681312077187e-02,3.196038727387995326e-04,1.064939981427759363e-04,5.665304447788344078e-09,1.064883328383281480e-04
-2.162030735458549970e-04,-2.079152447112097429e-02,3.243223216755630745e-04,-2.162030735457643577e-04,-2.079152447112095348e-02,3.243223216755630745e-04,1.080675458731139571e-04,5.833519889364424671e-09,1.080617123532245927e-04
-2.197077633491578393e-04,-2.095915598206539443e-02,3.295779100120632688e-04,-2.197077633492076042e-04,-2.095915598206544994e-02,3.295779100119522464e-04,1.098201416449562373e-04,6.023797460841251450e-09,1.098141178474953961e-04
-2.235785103935801488e-04,-2.114275963177426887e-02,3.353826837244333614e-04,-2.235785103936674813e-04,-2.114275963177413703e-02,3.353826837244333614e-04,1.117558081045189056e-04,6.237518279661458109e-09,1.117495705862392441e-04
-2.278241153680015893e-04,-2.134233358669412189e-02,3.417498363801618755e-04,-2.278241153681710230e-04,-2.134233358669394842e-02,3.417498363803839201e-04,1.138789506136550500e-04,6.476237324193334643e-09,1.138724743763308567e-04
-2.324541432217469561e-04,-2.155787588768639379e-02,3.486937087097130572e-04,-2.324541432220050504e-04,-2.155787588768640073e-02,3.486937087097685684e-04,1.161943571319490331e-04,6.741694313916468673e-09,1.161876154376351167e-04
-2.374789229402435504e-04,-2.178938444354360307e-02,3.562297881421205847e-04,-2.374789229403760128e-04,-2.178938444354354409e-02,3.562297881419540513e-04,1.187071980819354167e-04,7.035824145518176920e-09,1.187001622577898985e-04
-2.429095472157727777e-04,-2.203685702422688436e-02,3.643747083083292981e-04,-2.429095472157520965e-04,-2.203685702422697457e-02,3.643747083082737870e-04,1.214230262049920128e-04,7.360776654863343538e-09,1.214156654283371495e-04
-2.487578721846518703e-04,-2.230029125384156222e-02,3.731462485052905453e-04,-2.487578721848944605e-04,-2.230029125384139221e-02,3.731462485052350342e-04,1.243477763930300739e-04,7.718926386957036812e-09,1.243400574666431169e-04
-2.550365170070361840e-04,-2.257968460333301813e-02,3.825633331174527196e-04,-2.550365170068713853e-04,-2.257968460333325406e-02,3.825633331174527196e-04,1.274877655084161177e-04,8.112893690181977036e-09,1.274796526147259357e-04
-2.617588635468094281e-04,-2.287503438291651689e-02,3.926460309958135220e-04,-2.617588635468280764e-04,-2.287503438291653424e-02,3.926460309957024997e-04,1.308496921792468015e-04,8.545560925554696041e-09,1.308411466183212468e-04
-2.689390559320134640e-04,-2.318633773423420946e-02,4.034155547910922568e-04,-2.689390559315434082e-04,-2.318633773423413313e-02,4.034155547913143014e-04,1.344406365775263623e-04,9.020094893230634625e-09,1.344316164826331317e-04
-2.765920000860371724e-04,-2.351359162224334748e-02,4.148942602355820686e-04,-2.765920000861088381e-04,-2.351359162224350013e-02,4.148942602353045128e-04,1.382680601762498185e-04,9.539969259009239977e-09,1.382585202069908092e-04
-2.847333633051648280e-04,-2.385679282683954294e-02,4.271056453736821190e-04,-2.847333633050403616e-04,-2.385679282683939723e-02,4.271056453735710967e-04,1.423398054698488124e-04,1.010898231790235968e-08,1.423296964875309101e-04
-2.933795736663006313e-04,-2.421593793420178872e-02,4.400743497358916567e-04,-2.933795736664312234e-04,-2.421593793420178525e-02,4.400743497358361456e-04,1.466640956921949623e-04,1.073129185513721495e-08,1.466533644003398251e-04
-3.025478194849998939e-04,-2.459102332788155182e-02,4.538261534540732889e-04,-3.025478194846743622e-04,-2.459102332788165590e-02,4.538261534539622666e-04,1.512495344824227317e-04,1.141143624039386850e-08,1.512381230461823378e-04
-3.122560487439692153e-04,-2.498204517961706908e-02,4.683879763140719188e-04,-3.122560487437246735e-04,-2.498204517961721827e-02,4.683879763138498742e-04,1.561051055400941578e-04,1.215436573609451898e-08,1.560929511743580633e-04
-3.225229683759459455e-04,-2.538899943988531110e-02,4.837878767412484571e-04,-3.225229683759194910e-04,-2.538899943988517233e-02,4.837878767411929459e-04,1.612401722359546596e-04,1.296547491591582002e-08,1.612272067610387438e-04
-3.333680436215258900e-04,-2.581188182818736077e-02,5.000550507188450400e-04,-3.333680436216838582e-04,-2.581188182818711097e-02,5.000550507187895288e-04,1.666644771978198492e-04,1.385063685965803870e-08,1.666506265609601911e-04
-3.448114972315515490e-04,-2.625068782307136625e-02,5.172198306292730141e-04,-3.448114972316058133e-04,-2.625068782307136972e-02,5.172198306291619918e-04,1.723881418576045377e-04,1.481623890242644848e-08,1.723733256187021112e-04
-3.568743087056766615e-04,-2.670541265189165653e-02,5.353136840207661784e-04,-3.568743087057652408e-04,-2.670541265189146918e-02,5.353136840209882230e-04,1.784216659599380250e-04,1.586922171448179597e-08,1.784057967382235432e-04
-3.695782133659681950e-04,-2.717605128030491438e-02,5.543692122930432564e-04,-3.695782133662208141e-04,-2.717605128030504968e-02,5.543692122927101895e-04,1.847759270356963412e-04,1.701712326607207615e-08,1.847589099124302692e-04
-3.829457015398930048e-04,-2.766259840150855909e-02,5.744201492940415044e-04,-3.829457015400324332e-04,-2.766259840150836480e-02,5.744201492942080378e-04,1.914621798224658278e-04,1.826811990568444344e-08,1.914439117025601433e-04
-3.970000174774151319e-04,-2.816504842521614510e-02,5.955013598335223701e-04,-3.970000174773864548e-04,-2.816504842521606183e-02,5.955013598334113478e-04,1.984920556548086523e-04,1.963107565394750509e-08,1.984724245791547048e-04
-4.117651583905860462e-04,-2.868339546637906079e-02,6.176488380958411462e-04,-4.117651583905037010e-04,-2.868339546637947712e-02,6.176488380957301239e-04,2.058775617939101465e-04,2.111559105344440468e-08,2.058564462028567021e-04
-4.272658732773564842e-04,-2.921763333364707504e-02,6.408997059597354440e-04,-4.272658732775354317e-04,-2.921763333364680443e-02,6.408997059597354440e-04,2.136310807159258474e-04,2.273205979008707800e-08,2.136083486561357603e-04
-4.435276617997526783e-04,-2.976775551757530891e-02,6.652922112147519051e-04,-4.435276617997217243e-04,-2.976775551757548932e-02,6.652922112148629274e-04,2.217653693448173868e-04,2.449172153973222521e-08,2.217408776232776546e-04
-4.605767729818460417e-04,-3.033375517858107398e-02,6.908657256683714554e-04,-4.605767729820094310e-04,-3.033375517858083459e-02,6.908657256684824777e-04,2.302935582281229188e-04,2.640672458475989970e-08,2.302671515035381589e-04
-4.784402039155535033e-04,-3.091562513464250414e-02,7.176607431442771912e-04,-4.784402039155716095e-04,-3.091562513464229944e-02,7.176607431442771912e-04,2.392291506567723047e-04,2.849018754247367724e-08,2.392006604692298311e-04
-4.971456983205986644e-04,-3.151335784875265028e-02,7.457188773616896249e-04,-4.971456983205769804e-04,-3.151335784875235885e-02,7.457188773619116695e-04,2.485860217256163907e-04,3.075627108550804678e-08,2.485552654545308826e-04
-5.167217450711711433e-04,-3.212694541612289012e-02,7.750828596964909334e-04,-5.167217450712642763e-04,-3.212694541612309829e-02,7.750828596964909334e-04,2.583784173226799652e-04,3.322024255680844362e-08,2.583451970801231568e-04
-5.371975766073420599e-04,-3.275637955114099609e-02,8.057965368127584238e-04,-5.371975766070913923e-04,-3.275637955114141242e-02,8.057965368130914907e-04,2.686209530604610762e-04,3.589855523955520766e-08,2.685850545052215210e-04
-5.586031672565783431e-04,-3.340165157408363228e-02,8.379048681662615294e-04,-5.586031672566785233e-04,-3.340165157408350044e-02,8.379048681661505071e-04,2.793286131286265572e-04,3.880892807117675147e-08,2.792898042005553805e-04
-5.809692314787516130e-04,-3.406275239758822099e-02,8.714539233682649932e-04,-5.809692314789385295e-04,-3.406275239758844997e-02,8.714539233679319263e-04,2.905167490805382613e-04,4.197042757780877764e-08,2.904747786529604525e-04
-6.043272219854176671e-04,-3.473967251288738456e-02,9.064908794117199076e-04,-6.043272219855145948e-04,-3.473967251288714170e-02,9.064908794117199076e-04,3.022010785342921224e-04,4.540355491577940938e-08,3.021556749793763430e-04
-6.287093277821019987e-04,-3.543240197580004719e-02,9.430640177480742459e-04,-6.287093277821424395e-04,-3.543240197580019291e-02,9.430640177481297570e-04,3.143976838031470322e-04,4.913034179487851816e-08,3.143485534613521537e-04
-6.541484720868756802e-04,-3.614093039249696715e-02,9.812227212132595966e-04,-6.541484720867919798e-04,-3.614093039249703654e-02,9.812227212129265297e-04,3.271230104329170274e-04,5.317444240482416262e-08,3.270698359905122032e-04
-6.806783101453860348e-04,-3.686524690502517021e-02,1.021017470793167403e-03,-6.806783101451294041e-04,-3.686524690502537838e-02,1.021017470793167403e-03,3.403938656607596869e-04,5.756124088485137236e-08,3.403363044198748355e-04
-7.083332269297349954e-04,-3.760534017661062989e-02,1.062499842232278446e-03,-7.083332269297523427e-04,-3.760534017661100459e-02,1.062499842232056402e-03,3.542274167769310367e-04,6.231795435240883307e-08,3.541650988225786278e-04
-7.371483347251425386e-04,-3.836119837673172134e-02,1.105722502466238710e-03,-7.371483347253836652e-04,-3.836119837673163113e-02,1.105722502466183199e-03,3.686411893930596761e-04,6.747374547977358361e-08,3.685737156475799026e-04
-7.671594705739108976e-04,-3.913280916596918735e-02,1.150739205886375238e-03,-7.671594705739653245e-04,-3.913280916596913878e-02,1.150739205886375238e-03,3.836530656169401254e-04,7.305984195404846560e-08,3.835800057749860770e-04
-7.984031936111561254e-04,-3.992015968063858389e-02,1.197604790419082299e-03,-7.984031936113646175e-04,-3.992015968063834103e-02,1.197604790418971277e-03,3.992812821196345396e-04,7.910965771351641251e-08,3.992021724619210232e-04
